-2.982708488444959727e+01,3.377554229291929033e+01,1.643760516577003372e+01
-2.935820920007192925e+01,3.559367488589656148e+01,1.243544458127321128e+01
-2.965783308118955119e+01,3.676873827127251104e+01,7.201137178038467646e+00
-2.945887088038028168e+01,3.740692343540381870e+01,2.251391027607481998e+00
-2.776427432181293398e+01,3.854219997903679484e+01,-1.549937899737729552e+00
-2.483640057909489940e+01,4.012357526083926729e+01,-4.915089662735333320e+00
-2.069489176361752314e+01,4.153137262722427892e+01,-1.009230540774577634e+01
-1.519487716188394799e+01,4.208460958698166365e+01,-1.570472187712766221e+01
-1.041589250768668151e+01,4.147532228625758677e+01,-2.037432766361243353e+01
-6.332941635813662984e+00,4.028646931338681725e+01,-2.415750495907410667e+01
-3.157761395398961835e+00,3.860706463987607862e+01,-2.742847441006280818e+01
-6.715627333740915583e-01,3.639523360232763594e+01,-3.032318712344296330e+01
1.392294330458460738e+00,3.441733542336677232e+01,-3.277004007337679070e+01
2.523826759635928063e+00,3.350160545645373134e+01,-3.375541899401583379e+01
2.289801198622790857e+00,3.339329658805930734e+01,-3.379542543686887512e+01
1.195289883242459217e+00,3.357471744726082363e+01,-3.371382043082002156e+01
5.481782752778064927e-01,3.305130101459177894e+01,-3.428382411242876060e+01
-1.867755768550263262e+00,3.229911015109163941e+01,-3.481815902893594483e+01
-4.054450072815846795e+00,2.799619351155077496e+01,-3.842502182451816140e+01
-5.035508867464448812e+00,2.211691825179327964e+01,-4.196452400803916305e+01
-6.478513939412851030e+00,1.471252316666577009e+01,-4.472495799002127370e+01
-1.018496408772015727e+01,5.950046492724042402e+00,-4.655488485601041049e+01
-1.489268446560352288e+01,-3.753776801137585384e+00,-4.574774329750054846e+01
-1.819392533324512584e+01,-1.374980007510213298e+01,-4.245532770111654486e+01
-2.025987150146358928e+01,-2.083431527701513275e+01,-3.875231999216057233e+01
-2.301164963272363195e+01,-2.592994259350963659e+01,-3.350233954082513321e+01
-2.756876720761762911e+01,-2.943821975371889010e+01,-2.656739914918737711e+01
-3.108054232637007885e+01,-3.083046750987355722e+01,-2.067581875583546491e+01
-3.343427544148716635e+01,-3.117189279012926661e+01,-1.659710178738280106e+01
-3.490038523372994916e+01,-3.086240591899959540e+01,-1.301669697615621324e+01
-3.674324989718762424e+01,-2.962256213440763020e+01,-1.117348038187427228e+01
-3.834447074565985503e+01,-2.819931771552517930e+01,-9.202278569880558479e+00
-4.029512415597200459e+01,-2.620481098531514874e+01,-6.779411785949574387e+00
-4.193292286506002142e+01,-2.377343154143581216e+01,-6.019206160635754976e+00
-4.397297780776764853e+01,-2.021461666809657842e+01,-4.677669726785240734e+00
-4.530390386350143217e+01,-1.628373588146507700e+01,-3.726285717790166263e+00
-4.650689386379676193e+01,-1.326787849119706308e+01,-3.368447585691034085e+00
-4.695932825987442527e+01,-1.014477117355346714e+01,-2.232252196394545418e+00
-4.784172250811672455e+01,-6.862822763218368038e+00,-7.361758185104659846e-01
-4.813033292620065140e+01,-3.583100281486728989e+00,7.140528169712132556e-01
-4.825134066572732650e+01,-5.132115337787459541e-01,1.092160405127132750e+00
