3.730304967352955714e+01,9.917620841114146657e+00,4.328904488494235814e+00
3.711302289543359478e+01,9.933498367027098652e+00,8.070649011915906001e+00
3.654823266895738243e+01,9.950417539062238248e+00,1.177517697351956016e+01
3.561432219134904642e+01,9.968209306445325879e+00,1.540547395446699319e+01
3.432062278739108763e+01,9.986695899717847880e+00,1.892526722734121236e+01
3.268006067388768798e+01,1.000569260695067797e+01,2.229938818124862365e+01
3.070902780517922537e+01,1.002500961932462253e+01,2.549412371495388996e+01
2.842721809015301915e+01,1.004445392763739875e+01,2.847755308704338262e+01
2.585743061721558433e+01,1.006383125078777674e+01,3.121986685742182033e+01
2.302534185333771433e+01,1.008294797696812850e+01,3.369366473338399715e+01
1.995924909328400076e+01,1.010161309816961328e+01,3.587422934428215626e+01
1.668978772239737296e+01,1.011964011867105029e+01,3.773977320932302604e+01
1.324962511795549780e+01,1.013684891844253322e+01,3.927165643087393931e+01
9.673134247535397634e+00,1.015306755284521856e+01,4.045457293815842092e+01
5.996050225683593027e+00,1.016813397064531799e+01,4.127670342045590957e+01
2.255113260464069569e+00,1.018189763317647412e+01,4.172983342174747179e+01
-1.512298442556069267e+00,1.019422101847233364e+01,4.180943541684507636e+01
-5.268542150980974448e+00,1.020498099534059122e+01,4.151471404892664196e+01
-8.976086719325143903e+00,1.021407005364915399e+01,4.084861407647846221e+01
-1.259788758781299478e+01,1.022139737853184727e+01,3.981779095024186432e+01
-1.609775691937477404e+01,1.022688975778053333e+01,3.843254431414938921e+01
-1.944072517655251886e+01,1.023049231335730092e+01,3.670671509468721183e+01
-2.259339052555888827e+01,1.023216904971767072e+01,3.465754720693289670e+01
-2.552425257635922051e+01,1.023190321346618781e+01,3.230551525905605104e+01
-2.820402712415610225e+01,1.022969746075080089e+01,2.967411997680145674e+01
-3.060593874748363419e+01,1.022557383072351911e+01,2.678965339200578555e+01
-3.270598833936796979e+01,1.021957352533248198e+01,2.368093614130641100e+01
-3.448319289847110269e+01,1.021175649764572135e+01,2.037902949986702339e+01
-3.591979518430417073e+01,1.020220085281991729e+01,1.691692502738366954e+01
-3.700144114170473841e+01,1.019100206769949324e+01,1.332921492732581470e+01
-3.771732332181104397e+01,1.017827203684354487e+01,9.651746413073972519e+00
-3.806028886651868248e+01,1.016413795451239643e+01,5.921263534413040652e+00
-3.802691097747425175e+01,1.014874104378459663e+01,2.175040043132926204e+00
-3.761752315551183301e+01,1.013223514550259274e+01,-1.549493033978346368e+00
-3.683621586842284046e+01,1.011478518114589598e+01,-5.215121393581227949e+00
-3.569079568035403582e+01,1.009656550499016525e+01,-8.785219288802187165e+00
-3.419270725119900334e+01,1.007775816201692543e+01,-1.222411548158967420e+01
-3.235691898533968214e+01,1.005855106898028417e+01,-1.549744965793328433e+01
-3.020177347229760656e+01,1.003913613680484218e+01,-1.857251574476341460e+01
-2.774880421364270333e+01,1.001970735307517479e+01,-2.141858869822216604e+01
-2.502252046736363766e+01,1.000045884377600558e+01,-2.400723149814519530e+01
-2.205016235946359515e+01,9.981582933649541189e+00,-2.631257928136725965e+01
-1.886142870962580886e+01,9.963268224550215990e+00,-2.831159777488501561e+01
-1.548818029042423028e+01,9.945697710997317031e+00,-2.998431344669891274e+01
-1.196412148501580752e+01,9.929046951754223471e+00,-3.131401307474249762e+01
-8.324463524085281563e+00,9.913482315703282310e+00,-3.228741073987257693e+01
-4.605572666867241871e+00,9.899159319542929936e+00,-3.289478057438169856e+01
-8.446068415051983802e-01,9.886221073916248159e+00,-3.313005393965318746e+01
2.920855624683911689e+00,9.874796853496723870e+00,-3.299088006199230705e+01
6.653191475434264035e+00,9.865000805318441479e+00,-3.247864952077987510e+01
1.031510844467139698e+01,9.856930808256658239e+00,-3.159848035426276880e+01
1.387001786850754037e+01,9.850667495054429068e+00,-3.035916692180759213e+01
1.728240026707647914e+01,9.846273446666891971e+00,-2.877309203356888645e+01
2.051816024343543177e+01,9.843792566973057490e+00,-2.685610322554326856e+01
2.354496715350059688e+01,9.843249644102757046e+00,-2.462735441622829669e+01
2.633257814315597756e+01,9.844650102761843158e+00,-2.210911452700023361e+01
2.885314032485463898e+01,9.847979950030325114e+00,-1.932654497841278030e+01
3.108146907446408491e+01,9.853205915174996221e+00,-1.630744828560027315e+01
3.299529966770582234e+01,9.860275782079607865e+00,-1.308199026473656090e+01
3.457550974192040627e+01,9.869118910971033998e+00,-9.682398626171497824e+00
3.580631036039432757e+01,9.879646944228543504e+00,-6.142640965802010911e+00
3.667540377019638242e+01,9.891754689223930086e+00,-2.498085372082164746e+00
3.717410627725990224e+01,9.905321169371488210e+00,1.214852960225435652e+00
3.710272571991306734e+01,1.374669529990932659e+01,4.344266726152697267e+00
3.691369972718023007e+01,1.374344340268800480e+01,8.085934502374065858e+00
3.635190185727684309e+01,1.370316544019293303e+01,1.179023298920947305e+01
3.542294540881331244e+01,1.362626385651124394e+01,1.542015006065674143e+01
3.413611220755049658e+01,1.351350702684679561e+01,1.893941678522902450e+01
3.250425986546492396e+01,1.336602158016914288e+01,2.231286981312930351e+01
3.054369331174002511e+01,1.318528114230928594e+01,2.550680271681812528e+01
2.827400187930351194e+01,1.297309161197747152e+01,2.848930277449566262e+01
2.571786357468803175e+01,1.273157311682024329e+01,3.123056983146905452e+01
2.290081848688631183e+01,1.246313882980581234e+01,3.370321405344743937e+01
1.985101359922439457e+01,1.217047085759744718e+01,3.588252959671231679e+01
1.659892155400829949e+01,1.185649344183028475e+01,3.774674146074132608e+01
1.317703617995513810e+01,1.152434374105553871e+01,3.927722305681560044e+01
9.619547824597542984e+00,1.117734048528925328e+01,4.045868231873711807e+01
5.962001735632918908e+00,1.081895081635902045e+01,4.127931449609926773e+01
2.240942904558228754e+00,1.045275564536891899e+01,4.173092010345078506e+01
-1.506449078804962260e+00,1.008241387341944773e+01,4.180898684684397182e+01
-5.242731512481977774e+00,9.711625833077215830e+00,4.151273470918428643e+01
-8.930572697446276464e+00,9.344096315875090042e+00,4.084512374390328660e+01
-1.253312494361593465e+01,8.983497555259848610e+00,3.981282449908320586e+01
-1.601439273979265820e+01,8.633432534849459827e+00,3.842615136754553617e+01
-1.933959240891119435e+01,8.297398988611746518e+00,3.669895952884739643e+01
-2.247549965504257941e+01,7.978754452662800034e+00,3.464850651290734618e+01
-2.539078152957658219e+01,7.680682717875939147e+00,3.229527976847101911e+01
-2.805630949968692889e+01,7.406162018495738408e+00,2.966279195929545409e+01
-3.044545049100267065e+01,7.157935274605931042e+00,2.677734603338519292e+01
-3.253433299648360588e+01,6.938482685778604164e+00,2.366777241263029197e+01
-3.430208559262771928e+01,6.749996949739944796e+00,2.036514092876096171e+01
-3.573104547983565027e+01,6.594361353659348168e+00,1.690245038385920395e+01
-3.680693496326576053e+01,6.473130956966564042e+00,1.331429883723636287e+01
-3.751900411084138653e+01,6.387517053711905923e+00,9.636537913061101079e+00
-3.786013816301873902e+01,6.338375069716499333e+00,5.905914582781619515e+00
-3.782692862111236565e+01,6.326196015440247677e+00,2.159704001533966355e+00
-3.741970730388739241e+01,6.351101579967618704e+00,-1.564662932886609070e+00
-3.664254303213605368e+01,6.412842915130538834e+00,-5.229973577183404387e+00
-3.550320097436534894e+01,6.510803121917032144e+00,-8.799605358989204262e+00
-3.401306505980009121e+01,6.644003414322229517e+00,-1.223789169750362404e+01
-3.218702423392518597e+01,6.811112899054579728e+00,-1.551047837217857150e+01
-3.004332369306392181e+01,7.010461873381688136e+00,-1.858466677873401451e+01
-2.760338258440740589e+01,7.240058508248087499e+00,-2.142974064280324242e+01
-2.489157999297604462e+01,7.497608749972750175e+00,-2.401727292679283821e+01
-2.193501135386062018e+01,7.780539241675155537e+00,-2.632140986344567679e+01
-1.876321772359157336e+01,8.086023035406597614e+00,-2.831912927813708336e+01
-1.540789061566695572e+01,8.411007838079630261e+00,-2.999047061883371867e+01
-1.190255534942542859e+01,8.752246508971637695e+00,-3.131873439533136150e+01
-8.282236076137561298e+00,9.106329504081571713e+00,-3.229064903504083617e+01
-4.583105829263532272e+00,9.469718943166576253e+00,-3.289650348815446534e+01
-8.421250954602880201e-01,9.838783959071884411e+00,-3.313024425724557176e+01
2.903327482383898150e+00,1.020983697615525365e+01,-3.298953588181383623e+01
6.615828580193156228e+00,1.057917055532379713e+01,-3.247578427343455587e+01
1.025828411418791219e+01,1.094309443753991928e+01,-3.159412266835497007e+01
1.379429987270824043e+01,1.129797241566975963e+01,-3.035336033789442922e+01
1.718854515514635395e+01,1.164025866626290195e+01,-2.876589456911742104e+01
2.040710578462850577e+01,1.196653317824821627e+01,-2.684758679523913116e+01
2.341782296725954637e+01,1.227353592455395592e+01,-2.461760411342793375e+01
2.619061461216144693e+01,1.255819943522065074e+01,-2.209822777350620271e+01
2.869777590178141935e+01,1.281767944654696834e+01,-1.931463055106731019e+01
3.091425610927088030e+01,1.304938332003241896e+01,-1.629462522942301916e+01
3.281790889706757497e+01,1.325099594716425955e+01,-1.306838670346610343e+01
3.438971359577974596e+01,1.342050288121645529e+01,-9.668150482095310139e+00
3.561396525242744104e+01,1.355621046493550530e+01,-6.127890601665894721e+00
3.647843154914125563e+01,1.365676275300385001e+01,-2.482980168648745156e+00
3.697447502443894507e+01,1.372115506019727782e+01,1.230162076756568190e+00
3.652774120389034351e+01,1.753871120154865793e+01,4.359645182014275200e+00
3.634158773876724524e+01,1.751651501961964641e+01,8.101236130011880476e+00
3.578837875034673743e+01,1.741959348803216301e+01,1.180530489981821241e+01
3.487364171997456452e+01,1.724891501469183197e+01,1.543484166068771479e+01
3.360651639768633459e+01,1.700618496248546307e+01,1.895358128107111639e+01
3.199966348084639733e+01,1.669382860985881933e+01,2.232636567782222770e+01
3.006913811264486114e+01,1.631496691823605971e+01,2.551949510414300093e+01
2.783422946441397272e+01,1.587338534840485949e+01,2.850106486631388947e+01
2.531726800460425864e+01,1.537349603744350546e+01,3.124128410484721741e+01
2.254340238012530051e+01,1.482029371410569141e+01,3.371277345490760524e+01
1.954034813937883186e+01,1.421930579314183163e+01,3.589083861187501157e+01
1.633811080766062318e+01,1.357653714719799964e+01,3.775371706867365162e+01
1.296868608187028471e+01,1.289841010811340460e+01,3.928279555954891578e+01
9.465740140084186294e+00,1.219170029710358349e+01,4.046279603766614485e+01
5.864273260232657492e+00,1.146346892499293801e+01,4.128192832830428216e+01
2.200270108892521836e+00,1.072099223893031628e+01,4.173200793238440554e+01
-1.489659805606460719e+00,9.971688820532687458e+00,4.180853780327908709e+01
-5.168647923287272405e+00,9.223045461869906703e+00,4.151075327981575924e+01
-8.799935010989822004e+00,8.482542359913139762e+00,4.084162972651839141e+01
-1.234723844847772689e+01,7.757578376879352255e+00,3.980785280474869126e+01
-1.577511475238620520e+01,7.055397113245791552e+00,3.841975167178776474e+01
-1.904931371579188237e+01,6.383014532088415294e+00,3.669119577531091636e+01
-2.213712062495867627e+01,5.747148857898016772e+00,3.463945627445114894e+01
-2.500768313394345199e+01,5.154153450301858896e+00,3.228503347208614116e+01
-2.763231953103824523e+01,4.609953323394425873e+00,2.965145198258839798e+01
-2.998480531695271267e+01,4.119985944955130819e+00,2.676502568165471985e+01
-3.204163523134243974e+01,3.689146907067653025e+00,2.365459478675832727e+01
-3.378225810960040576e+01,3.321741010982117714e+00,2.035123769522926906e+01
-3.518928222330047362e+01,3.021439254963964594e+00,1.688796045918143562e+01
-3.624864905259889980e+01,2.791242154892769278e+00,1.329936699995016980e+01
-3.694977375431744804e+01,2.633449764099396795e+00,9.621313357148839174e+00
-3.728565092219755428e+01,2.549638691993422412e+00,5.890549426973390901e+00
-3.725292458260400252e+01,2.540646351103073464e+00,2.144351769387563333e+00
-3.685192172630409857e+01,2.606562589926054940e+00,-1.579848846942353724e+00
-3.608664904128409745e+01,2.746728795193059014e+00,-5.244841440515040532e+00
-3.496475287924720021e+01,2.959744472513843760e+00,-8.814006616820984519e+00
-3.349744285579487979e+01,3.243481239654240511e+00,-1.225168245722771587e+01
-3.169937984765330796e+01,3.595104092627892101e+00,-1.552352084108242991e+01
-2.958852950603920462e+01,4.011099732118942995e+00,-1.859683064077962200e+01
-2.718598274981162533e+01,4.487311667207477761e+00,-2.144090436070187877e+01
-2.451574503198243349e+01,5.018981745652824067e+00,-2.402732495636549359e+01
